date,industry,code,turnover,total_turnover,turnover_share,up_count,total_count,return_1d,benchmark_1d,turnover_ratio
2025-10-23,综合,881165.TI,6359197000.0,1660708815630.0,0.3829206505167855,9.0,18.0,0.6905,0.1683590847802573,0.7094480430707905
2025-10-23,美容护理,881182.TI,4439351200.0,1660708815630.0,0.2673166516741772,17.0,33.0,0.5513,0.1683590847802573,0.966382246416056
2025-10-23,能源金属,881267.TI,19978055000.0,1660708815630.0,1.2029836183184952,10.0,12.0,2.9739,0.1683590847802573,0.9230513240525832
2025-10-23,自动化设备,881171.TI,25410652000.0,1660708815630.0,1.5301088162382226,43.0,96.0,0.0084,0.1683590847802573,0.6164126009385819
2025-10-23,计算机设备,881130.TI,24305335000.0,1660708815630.0,1.463551874431378,45.0,83.0,0.0771,0.1683590847802573,0.5645031936545736
2025-10-23,证券,881157.TI,36710369000.0,1660708815630.0,2.210524124066488,49.0,50.0,1.1188,0.1683590847802573,0.6277397536019865
2025-10-23,贵金属,881169.TI,11381604700.0,1660708815630.0,0.6853461963277602,5.0,14.0,-0.466,0.1683590847802573,0.6632972521343926
2025-10-23,贸易,881159.TI,3193735800.0,1660708815630.0,0.1923116063419243,10.0,14.0,0.0732,0.1683590847802573,1.3464726970896816
2025-10-23,轨交设备,881269.TI,3349112400.0,1660708815630.0,0.2016676474815661,14.0,30.0,-0.2983,0.1683590847802573,0.8244826142109815
2025-10-23,软件开发,881272.TI,43690837000.0,1660708815630.0,2.630854764471496,98.0,138.0,1.1245,0.1683590847802573,0.6750037320896438
2025-10-23,通信服务,881162.TI,12947992800.0,1660708815630.0,0.7796666506577253,26.0,44.0,0.0965999999999999,0.1683590847802573,0.623251881261976
2025-10-23,通信设备,881129.TI,73389019000.0,1660708815630.0,4.419138280551574,37.0,91.0,-0.4365,0.1683590847802573,0.689574181170688
2025-10-23,通用设备,881117.TI,47170109000.0,1660708815630.0,2.840360005080465,128.0,252.0,-0.0164,0.1683590847802573,0.764689936131435
2025-10-23,造纸,881137.TI,3624681900.0,1660708815630.0,0.2182611343954933,18.0,24.0,0.9852,0.1683590847802573,0.6649896912873919
2025-10-23,金属新材料,881114.TI,13029726100.0,1660708815630.0,0.7845882419222958,8.0,34.0,-0.9789,0.1683590847802573,0.8459472201382895
2025-10-23,钢铁,881112.TI,11008243600.0,1660708815630.0,0.6628641635664442,25.0,44.0,0.25,0.1683590847802573,0.7567155721686755
2025-10-23,银行,881155.TI,42442135000.0,1660708815630.0,2.5556638587421068,26.0,42.0,0.4780999999999999,0.1683590847802573,1.1676038848331702
2025-10-23,零售,881158.TI,18677930000.0,1660708815630.0,1.1246962636803015,44.0,71.0,-0.0744,0.1683590847802573,0.9826107779501724
2025-10-23,非金属材料,881167.TI,3098202400.0,1660708815630.0,0.1865590385768307,3.0,16.0,-2.311,0.1683590847802573,0.8538925436046655
2025-10-23,风电设备,881280.TI,14750096000.0,1660708815630.0,0.8881807491582719,14.0,31.0,-0.1949999999999999,0.1683590847802573,0.8549870491940467
2025-10-23,食品加工制造,881134.TI,5826094700.0,1660708815630.0,0.3508197611265064,42.0,66.0,0.141,0.1683590847802573,0.7340011142399272
2025-10-23,饮料制造,881133.TI,5566149000.0,1660708815630.0,0.3351670652683594,30.0,47.0,0.4053,0.1683590847802573,0.7792126939023817
2025-10-23,黑色家电,881132.TI,2152114100.0,1660708815630.0,0.1295900930822471,5.0,9.0,0.0552,0.1683590847802573,0.4831898692490628
2025-10-24,IT服务,881271.TI,44177441000.0,1991616822240.0,2.2181697054714067,89.0,129.0,1.1845,1.3290351906260875,0.7808759314655703
2025-10-24,专用设备,881118.TI,48873449000.0,1991616822240.0,2.453958434887657,120.0,200.0,0.7238,1.3290351906260875,1.030933294031116
2025-10-24,中药,881141.TI,10518003200.0,1991616822240.0,0.528113795914329,15.0,68.0,-0.6304,1.3290351906260875,0.9338444239759328
2025-10-24,互联网电商,881177.TI,3137660700.0,1991616822240.0,0.1575433921305719,12.0,20.0,0.5917,1.3290351906260875,0.6361469108061502
2025-10-24,保险,881156.TI,6706684500.0,1991616822240.0,0.3367457246347666,1.0,5.0,-0.1284,1.3290351906260875,0.7471444035796534
2025-10-24,元件,881270.TI,70826016000.0,1991616822240.0,3.556206957538196,58.0,63.0,4.7591,1.3290351906260875,1.3056989878374017
2025-10-24,光伏设备,881279.TI,42242370000.0,1991616822240.0,2.1210088973083385,37.0,72.0,0.5591999999999999,1.3290351906260875,0.8195160999833865
2025-10-24,光学光电子,881122.TI,28300211000.0,1991616822240.0,1.4209666580427025,83.0,107.0,1.2859,1.3290351906260875,0.6772301652133386
2025-10-24,公路铁路运输,881149.TI,5648916300.0,1991616822240.0,0.2836346950336854,9.0,32.0,-0.4749,1.3290351906260875,1.1200156128008885
2025-10-24,其他电子,881123.TI,24927264000.0,1991616822240.0,1.2516094321780205,30.0,34.0,3.2407,1.3290351906260875,1.132767285907285
2025-10-24,其他电源设备,881282.TI,16590454000.0,1991616822240.0,0.8330143537018571,23.0,35.0,1.4545,1.3290351906260875,0.6691634775889711
2025-10-24,其他社会服务,881179.TI,5025078700.0,1991616822240.0,0.252311521166417,15.0,42.0,-0.1153,1.3290351906260875,1.1852214423036929
2025-10-24,养殖业,881102.TI,6501005300.0,1991616822240.0,0.3264184770586656,13.0,36.0,-0.3591,1.3290351906260875,0.8638232352447347
2025-10-24,军工电子,881276.TI,20566953000.0,1991616822240.0,1.03267620409372,60.0,62.0,2.7035,1.3290351906260875,1.116167904222852
2025-10-24,军工装备,881166.TI,44473804000.0,1991616822240.0,2.2330502285062885,76.0,82.0,2.3531,1.3290351906260875,1.133597937543102
2025-10-24,农产品加工,881103.TI,6213134700.0,1991616822240.0,0.3119643613479825,12.0,43.0,-0.3956999999999999,1.3290351906260875,0.954300850141977
2025-10-24,农化制品,881263.TI,13976470000.0,1991616822240.0,0.7017650104140245,25.0,61.0,-0.017,1.3290351906260875,0.9482730304752626
2025-10-24,包装印刷,881138.TI,8141661700.0,1991616822240.0,0.4087965922502581,21.0,46.0,0.4843,1.3290351906260875,0.940425670376832
2025-10-24,化学制品,881109.TI,28877772000.0,1991616822240.0,1.4499662624621112,89.0,179.0,0.4513,1.3290351906260875,0.923629352827796
2025-10-24,化学制药,881140.TI,33664271000.0,1991616822240.0,1.6902985867601434,62.0,158.0,-0.3815,1.3290351906260875,0.8586449931764302
2025-10-24,化学原料,881108.TI,12559548300.0,1991616822240.0,0.6306207177881785,11.0,59.0,-0.8743000000000001,1.3290351906260875,1.2836803585035268
2025-10-24,化学纤维,881264.TI,4143629000.0,1991616822240.0,0.208053524841169,8.0,29.0,-0.776,1.3290351906260875,0.7284022961844493
2025-10-24,医疗器械,881144.TI,18098568000.0,1991616822240.0,0.9087374538062136,72.0,140.0,0.3619,1.3290351906260875,0.9244246144953532
2025-10-24,医疗服务,881175.TI,15662428000.0,1991616822240.0,0.7864177398534042,37.0,56.0,1.4077,1.3290351906260875,0.8381823100805174
2025-10-24,医药商业,881143.TI,4157047000.0,1991616822240.0,0.2087272488150862,2.0,32.0,-1.0605,1.3290351906260875,0.8966788817668901
2025-10-24,半导体,881121.TI,216921850000.0,1991616822240.0,10.89174622234938,156.0,183.0,4.4131,1.3290351906260875,0.9782572592875888
2025-10-24,厨卫电器,881174.TI,611528240.0,1991616822240.0,0.0307051152195132,1.0,9.0,-0.66,1.3290351906260875,0.6364028736399533
2025-10-24,塑料制品,881265.TI,13725039000.0,1991616822240.0,0.6891405438403182,54.0,77.0,0.9055,1.3290351906260875,0.7700498208952102
2025-10-24,多元金融,881283.TI,7806786000.0,1991616822240.0,0.3919823287704306,13.0,26.0,0.0473,1.3290351906260875,0.7965885630560298
2025-10-24,家居用品,881139.TI,10297409000.0,1991616822240.0,0.5170376593032768,40.0,99.0,0.1129999999999999,1.3290351906260875,0.989947401233594
2025-10-24,小家电,881173.TI,3102999600.0,1991616822240.0,0.155803042299573,18.0,26.0,0.6717,1.3290351906260875,0.8940236682467723
2025-10-24,小金属,881170.TI,22350242000.0,1991616822240.0,1.1222159679723112,19.0,29.0,1.2846,1.3290351906260875,0.6888071979246128
2025-10-24,工业金属,881168.TI,50328432000.0,1991616822240.0,2.5270138029560774,42.0,55.0,1.0736,1.3290351906260875,0.9194627766587872
2025-10-24,工程机械,881268.TI,10599977800.0,1991616822240.0,0.5322297784208336,17.0,36.0,-0.474,1.3290351906260875,0.7707116371353464
2025-10-24,建筑材料,881115.TI,14585816000.0,1991616822240.0,0.7323605543557884,35.0,73.0,0.4655,1.3290351906260875,1.0010270110105075
2025-10-24,建筑装饰,881116.TI,37177973000.0,1991616822240.0,1.8667231861491007,69.0,143.0,0.0263,1.3290351906260875,1.0797006809534953
2025-10-24,影视院线,881274.TI,6477227600.0,1991616822240.0,0.3252245877655808,3.0,20.0,-1.0285,1.3290351906260875,0.8370223632912223
2025-10-24,房地产,881153.TI,26409381000.0,1991616822240.0,1.3260272109118354,11.0,88.0,-1.5728,1.3290351906260875,0.8322324823356643
2025-10-24,教育,881178.TI,2082764200.0,1991616822240.0,0.1045765519121035,9.0,15.0,-0.1062,1.3290351906260875,0.6850293607288743
2025-10-24,文化传媒,881164.TI,20821575000.0,1991616822240.0,1.0454608922504318,32.0,84.0,-0.1738,1.3290351906260875,0.9556672947921458
2025-10-24,旅游及酒店,881160.TI,5799359000.0,1991616822240.0,0.2911884924469245,2.0,35.0,-1.1964,1.3290351906260875,0.6538762417657805
2025-10-24,服装家纺,881136.TI,7696949800.0,1991616822240.0,0.3864674024666617,24.0,75.0,-0.4414999999999999,1.3290351906260875,0.7249070529736522
2025-10-24,机场航运,881151.TI,4794507400.0,1991616822240.0,0.2407344297588101,2.0,13.0,-1.0319,1.3290351906260875,0.8969404229874335
2025-10-24,橡胶制品,881266.TI,2875486900.0,1991616822240.0,0.1443795246098543,13.0,22.0,0.7839,1.3290351906260875,0.744741204425153
2025-10-24,汽车整车,881125.TI,17504149000.0,1991616822240.0,0.8788914014249404,14.0,23.0,0.5819000000000001,1.3290351906260875,0.627048937459055
2025-10-24,汽车服务及其他,881128.TI,4411218600.0,1991616822240.0,0.2214893221798879,13.0,25.0,0.21,1.3290351906260875,0.8933975516824036
2025-10-24,汽车零部件,881126.TI,64285741000.0,1991616822240.0,3.227816730715144,191.0,271.0,1.298,1.3290351906260875,0.6923982037468602
2025-10-24,油气开采及服务,881107.TI,9469505400.0,1991616822240.0,0.4754682373765809,0.0,19.0,-2.6619,1.3290351906260875,1.5126895084718204
2025-10-24,消费电子,881124.TI,70312626000.0,1991616822240.0,3.5304294086509267,80.0,96.0,1.8216,1.3290351906260875,0.7901456494821165
2025-10-24,港口航运,881148.TI,12388087900.0,1991616822240.0,0.6220116119559053,8.0,36.0,-0.9666,1.3290351906260875,1.110552276946945
2025-10-24,游戏,881275.TI,12725159100.0,1991616822240.0,0.638936112504203,19.0,24.0,0.9149,1.3290351906260875,0.6517735907145075
2025-10-24,煤炭开采加工,881105.TI,20144014000.0,1991616822240.0,1.0114402416697674,6.0,34.0,-3.2943,1.3290351906260875,1.5261692610214743
2025-10-24,燃气,881146.TI,7817970000.0,1991616822240.0,0.3925438825731054,3.0,27.0,-2.0108,1.3290351906260875,1.2406443287718754
2025-10-24,物流,881152.TI,7945083900.0,1991616822240.0,0.3989263301694776,16.0,50.0,0.1449,1.3290351906260875,0.9210712937457938
2025-10-24,环保设备,881284.TI,2293108600.0,1991616822240.0,0.1151380413337194,20.0,30.0,0.4935,1.3290351906260875,0.6962685011022421
2025-10-24,环境治理,881181.TI,20119459000.0,1991616822240.0,1.0102073237848712,52.0,111.0,-0.0375999999999999,1.3290351906260875,0.8663563718413689
2025-10-24,生物制品,881142.TI,9108322800.0,1991616822240.0,0.4573330923041581,32.0,55.0,0.3902,1.3290351906260875,0.7726061959171105
2025-10-24,电力,881145.TI,30441491000.0,1991616822240.0,1.528481315284434,16.0,110.0,-0.8801,1.3290351906260875,0.894858465943133
2025-10-24,电子化学品,881172.TI,18977341000.0,1991616822240.0,0.9528610517888632,40.0,43.0,3.6311,1.3290351906260875,0.8623898071509937
2025-10-24,电机,881277.TI,15093227000.0,1991616822240.0,0.7578378948930764,21.0,26.0,1.6067999999999998,1.3290351906260875,0.7909976387097213
2025-10-24,电池,881281.TI,72184548000.0,1991616822240.0,3.6244194763736233,84.0,106.0,2.1235,1.3290351906260875,0.7422829803541258
2025-10-24,电网设备,881278.TI,31153258000.0,1991616822240.0,1.5642194649150172,81.0,140.0,0.7474999999999999,1.3290351906260875,0.7464776868769536
2025-10-24,白色家电,881131.TI,29560286000.0,1991616822240.0,1.4842356054591426,24.0,44.0,0.4808,1.3290351906260875,0.926461566305745
2025-10-24,白酒,881273.TI,14596652000.0,1991616822240.0,0.732904634917822,0.0,19.0,-1.7002,1.3290351906260875,1.0390422980959186
2025-10-24,石油加工贸易,881180.TI,6654716300.0,1991616822240.0,0.3341363773235931,8.0,27.0,-0.6820999999999999,1.3290351906260875,1.173846063258797
2025-10-24,种植业与林业,881101.TI,4421681900.0,1991616822240.0,0.2220146893028786,14.0,30.0,0.6445000000000001,1.3290351906260875,0.983860607058987
2025-10-24,纺织制造,881135.TI,3820667100.0,1991616822240.0,0.1918374587589012,8.0,33.0,-0.7749,1.3290351906260875,0.9533710505742632
2025-10-24,综合,881165.TI,7319076100.0,1991616822240.0,0.3674941895584176,5.0,18.0,-0.7563,1.3290351906260875,0.8412280260872592
2025-10-24,美容护理,881182.TI,5118835000.0,1991616822240.0,0.2570190682685022,14.0,33.0,0.2541,1.3290351906260875,1.1201636115697606
2025-10-24,能源金属,881267.TI,21827760000.0,1991616822240.0,1.0959819055680604,10.0,12.0,1.3677,1.3290351906260875,0.994718279062458
2025-10-24,自动化设备,881171.TI,35845787000.0,1991616822240.0,1.7998335121353175,79.0,96.0,2.2543,1.3290351906260875,0.9039283261121543
2025-10-24,计算机设备,881130.TI,33690939000.0,1991616822240.0,1.6916375993504271,70.0,83.0,2.0038,1.3290351906260875,0.8036871336482144
2025-10-24,证券,881157.TI,48714718000.0,1991616822240.0,2.445988478105434,45.0,50.0,0.7822000000000001,1.3290351906260875,0.8621470059767627
2025-10-24,贵金属,881169.TI,9449649800.0,1991616822240.0,0.4744712785349866,2.0,14.0,-0.9972,1.3290351906260875,0.5538542524917981
2025-10-24,贸易,881159.TI,2813210600.0,1991616822240.0,0.1412526028393324,4.0,14.0,-1.0655,1.3290351906260875,1.2112746346038732
2025-10-24,轨交设备,881269.TI,3388492000.0,1991616822240.0,0.1701377474904492,22.0,30.0,0.8008,1.3290351906260875,0.8454321294004581
2025-10-24,软件开发,881272.TI,52907626000.0,1991616822240.0,2.656516324284409,99.0,138.0,0.8487,1.3290351906260875,0.8408030819557016
2025-10-24,通信服务,881162.TI,13559608000.0,1991616822240.0,0.6808341769652917,30.0,44.0,0.5352,1.3290351906260875,0.6763845671676648
2025-10-24,通信设备,881129.TI,106726983000.0,1991616822240.0,5.358811082945294,74.0,91.0,2.3805,1.3290351906260875,1.015025140114948
2025-10-24,通用设备,881117.TI,55366243000.0,1991616822240.0,2.779964618782884,181.0,252.0,1.4002,1.3290351906260875,0.9327168987695118
2025-10-24,造纸,881137.TI,3526035500.0,1991616822240.0,0.1770438701172556,5.0,24.0,-0.7842999999999999,1.3290351906260875,0.6612254095411224
2025-10-24,金属新材料,881114.TI,14371860000.0,1991616822240.0,0.7216177248310126,23.0,34.0,1.7366,1.3290351906260875,0.9283514253700051
2025-10-24,钢铁,881112.TI,12481642700.0,1991616822240.0,0.6267090416499755,7.0,44.0,-1.3527,1.3290351906260875,0.8581143173231313
2025-10-24,银行,881155.TI,38284380000.0,1991616822240.0,1.9222763923504629,6.0,42.0,-0.8082,1.3290351906260875,1.034581621651438
2025-10-24,零售,881158.TI,17592299000.0,1991616822240.0,0.8833174536160872,6.0,71.0,-1.3408,1.3290351906260875,0.9519078253969588
2025-10-24,非金属材料,881167.TI,2993652500.0,1991616822240.0,0.1503126739325788,9.0,16.0,0.491,1.3290351906260875,0.8183827667248789
2025-10-24,风电设备,881280.TI,16814825000.0,1991616822240.0,0.8442801251843277,19.0,31.0,1.4172,1.3290351906260875,0.9723232893442346
2025-10-24,食品加工制造,881134.TI,5993379800.0,1991616822240.0,0.3009303663773617,16.0,66.0,-0.4837,1.3290351906260875,0.7708559182210819
2025-10-24,饮料制造,881133.TI,6444099100.0,1991616822240.0,0.3235611904880492,5.0,47.0,-0.9262,1.3290351906260875,0.9163080581112496
2025-10-24,黑色家电,881132.TI,2482263600.0,1991616822240.0,0.1246356012000422,7.0,9.0,0.9457,1.3290351906260875,0.5898393423660867
2025-10-27,IT服务,881271.TI,52044170000.0,2356588494210.0,2.20845387847176,74.0,129.0,0.5333,1.0480404712154696,0.970783148823458
2025-10-27,专用设备,881118.TI,56864082000.0,2356588494210.0,2.412983095678848,120.0,200.0,1.0765,1.0480404712154696,1.2311154005381058
2025-10-27,中药,881141.TI,11870406800.0,2356588494210.0,0.5037114807767624,29.0,68.0,-0.1247,1.0480404712154696,1.077350033193179
2025-10-27,互联网电商,881177.TI,4222647500.0,2356588494210.0,0.1791847626505348,13.0,20.0,1.1462,1.0480404712154696,0.8902131767148631
2025-10-27,保险,881156.TI,9547564300.0,2356588494210.0,0.4051434657963326,3.0,5.0,0.8186000000000001,1.0480404712154696,1.0909166610287309
2025-10-27,元件,881270.TI,89296470000.0,2356588494210.0,3.789226257337512,50.0,63.0,2.2976,1.0480404712154696,1.67255885807147
2025-10-27,光伏设备,881279.TI,46099483000.0,2356588494210.0,1.956195708892908,44.0,72.0,0.3788,1.0480404712154696,0.9126666795147556
2025-10-27,光学光电子,881122.TI,32860162000.0,2356588494210.0,1.3943954186628469,67.0,107.0,0.543,1.0480404712154696,0.8237039284372363
2025-10-27,公路铁路运输,881149.TI,5559402100.0,2356588494210.0,0.2359089044888034,15.0,32.0,-0.1402,1.0480404712154696,1.1087394785835576
2025-10-27,其他电子,881123.TI,24725173000.0,2356588494210.0,1.0491934871424646,24.0,34.0,1.7697,1.0480404712154696,1.1190770509075814
2025-10-27,其他电源设备,881282.TI,26908119000.0,2356588494210.0,1.1418251029448574,22.0,35.0,1.4651,1.0480404712154696,1.0995205130257977
2025-10-27,其他社会服务,881179.TI,5787833500.0,2356588494210.0,0.2456022132935117,19.0,42.0,0.3520999999999999,1.0480404712154696,1.3837612778832094
2025-10-27,养殖业,881102.TI,9324591800.0,2356588494210.0,0.3956818011676614,25.0,36.0,1.1268,1.0480404712154696,1.2722770159183667
2025-10-27,军工电子,881276.TI,25984626000.0,2356588494210.0,1.102637395703268,50.0,62.0,1.7496999999999998,1.0480404712154696,1.4460668859597494
2025-10-27,军工装备,881166.TI,48104914000.0,2356588494210.0,2.041294613726196,55.0,82.0,0.889,1.0480404712154696,1.2280468961224509
2025-10-27,农产品加工,881103.TI,7424216700.0,2356588494210.0,0.3150408617474313,27.0,43.0,0.4698,1.0480404712154696,1.170001120861137
2025-10-27,农化制品,881263.TI,17047702000.0,2356588494210.0,0.7234059761339413,40.0,61.0,1.1445,1.0480404712154696,1.161068962928539
2025-10-27,包装印刷,881138.TI,8870082800.0,2356588494210.0,0.3763950652306618,25.0,46.0,0.439,1.0480404712154696,1.0399431640607346
2025-10-27,化学制品,881109.TI,34991834000.0,2356588494210.0,1.4848512621517456,124.0,179.0,0.8888,1.0480404712154696,1.1414784631176804
2025-10-27,化学制药,881140.TI,42716907000.0,2356588494210.0,1.812658727009528,89.0,158.0,0.787,1.0480404712154696,1.1163467201864752
2025-10-27,化学原料,881108.TI,13141408700.0,2356588494210.0,0.5576454579273247,30.0,59.0,0.7485999999999999,1.0480404712154696,1.3389793527465372
2025-10-27,化学纤维,881264.TI,4015367300.0,2356588494210.0,0.1703889885682427,14.0,29.0,0.181,1.0480404712154696,0.7256040923724626
2025-10-27,医疗器械,881144.TI,23207513000.0,2356588494210.0,0.9847927653478534,73.0,140.0,0.2993,1.0480404712154696,1.21599860607838
2025-10-27,医疗服务,881175.TI,22842427000.0,2356588494210.0,0.9693006248703372,38.0,56.0,1.0193,1.0480404712154696,1.276215158480832
2025-10-27,医药商业,881143.TI,4341926600.0,2356588494210.0,0.1842462784940119,22.0,32.0,0.7443,1.0480404712154696,0.9967361023857286
2025-10-27,半导体,881121.TI,244253520000.0,2356588494210.0,10.36470816182446,130.0,183.0,2.0706,1.0480404712154696,1.1227544965917788
2025-10-27,厨卫电器,881174.TI,707456510.0,2356588494210.0,0.0300203668030366,9.0,9.0,0.7021000000000001,1.0480404712154696,0.7790400526986316
2025-10-27,塑料制品,881265.TI,16546408000.0,2356588494210.0,0.7021339551072899,54.0,77.0,0.8911,1.0480404712154696,0.991017340788956
2025-10-27,多元金融,881283.TI,9384425200.0,2356588494210.0,0.3982207849633902,15.0,26.0,0.5262,1.0480404712154696,1.01528489321327
2025-10-27,家居用品,881139.TI,12695839400.0,2356588494210.0,0.5387380712072954,64.0,99.0,0.7368,1.0480404712154696,1.2486157865118284
2025-10-27,小家电,881173.TI,4197434400.0,2356588494210.0,0.1781148643606149,21.0,26.0,1.6398,1.0480404712154696,1.2659166054126367
2025-10-27,小金属,881170.TI,36783803000.0,2356588494210.0,1.5608920730274145,24.0,29.0,3.0518,1.0480404712154696,1.1532250999570828
2025-10-27,工业金属,881168.TI,62157653000.0,2356588494210.0,2.637611664179712,36.0,55.0,0.8539,1.0480404712154696,1.1367420854695136
2025-10-27,工程机械,881268.TI,17254026000.0,2356588494210.0,0.7321611746128835,19.0,36.0,0.4021,1.0480404712154696,1.286280771526117
2025-10-27,建筑材料,881115.TI,17515738000.0,2356588494210.0,0.743266719795804,46.0,73.0,0.616,1.0480404712154696,1.2177657995026765
2025-10-27,建筑装饰,881116.TI,42207738000.0,2356588494210.0,1.7910525364823744,63.0,143.0,-0.1165,1.0480404712154696,1.240027314850078
2025-10-27,影视院线,881274.TI,5575044000.0,2356588494210.0,0.2365726563503792,5.0,20.0,-0.0846,1.0480404712154696,0.7514122732757718
2025-10-27,房地产,881153.TI,24965803000.0,2356588494210.0,1.0594044340511513,31.0,88.0,-0.1809,1.0480404712154696,0.8075557277487817
2025-10-27,教育,881178.TI,2400701700.0,2356588494210.0,0.1018719095802421,11.0,15.0,0.394,1.0480404712154696,0.8161878185449957
2025-10-27,文化传媒,881164.TI,20917958000.0,2356588494210.0,0.8876372795417697,30.0,84.0,-0.3522,1.0480404712154696,0.9800234758212618
2025-10-27,旅游及酒店,881160.TI,5262823900.0,2356588494210.0,0.2233238392248137,19.0,35.0,0.254,1.0480404712154696,0.6416108142506908
2025-10-27,服装家纺,881136.TI,8356964500.0,2356588494210.0,0.3546212892294337,43.0,75.0,0.3229999999999999,1.0480404712154696,0.812255400024795
2025-10-27,机场航运,881151.TI,4425859500.0,2356588494210.0,0.1878079058297228,4.0,13.0,0.0013,1.0480404712154696,0.8512238533466069
2025-10-27,橡胶制品,881266.TI,4786599900.0,2356588494210.0,0.203115644150873,10.0,22.0,1.069,1.0480404712154696,1.2924812841599198
2025-10-27,汽车整车,881125.TI,20676420000.0,2356588494210.0,0.8773878023592474,11.0,23.0,0.6784,1.0480404712154696,0.7681963368300864
2025-10-27,汽车服务及其他,881128.TI,6727649300.0,2356588494210.0,0.2854825658586317,14.0,25.0,1.337,1.0480404712154696,1.4590379227225805
2025-10-27,汽车零部件,881126.TI,73700839000.0,2356588494210.0,3.127437784792663,155.0,271.0,0.4686,1.0480404712154696,0.8372942823816474
2025-10-27,油气开采及服务,881107.TI,8067130800.0,2356588494210.0,0.3423224215776521,10.0,19.0,-0.095,1.0480404712154696,1.2550349458363306
2025-10-27,消费电子,881124.TI,90195087000.0,2356588494210.0,3.827358370865514,76.0,96.0,1.5603,1.0480404712154696,1.044885215258771
2025-10-27,港口航运,881148.TI,12746441100.0,2356588494210.0,0.5408853149931462,22.0,36.0,0.2198,1.0480404712154696,1.1388233356500042
2025-10-27,游戏,881275.TI,18276285000.0,2356588494210.0,0.7755399402527748,8.0,24.0,-1.1565,1.0480404712154696,0.9805628218676712
2025-10-27,煤炭开采加工,881105.TI,18811283000.0,2356588494210.0,0.7982421643073546,19.0,34.0,0.9391,1.0480404712154696,1.3770144332962646
2025-10-27,燃气,881146.TI,6176891500.0,2356588494210.0,0.2621115869476687,13.0,27.0,0.191,1.0480404712154696,0.9487725573956174
2025-10-27,物流,881152.TI,9451684500.0,2356588494210.0,0.4010748810503927,24.0,50.0,-0.0349,1.0480404712154696,1.1277907273072605
2025-10-27,环保设备,881284.TI,2739813500.0,2356588494210.0,0.1162618550812567,16.0,30.0,0.2905,1.0480404712154696,0.8537986412240828
2025-10-27,环境治理,881181.TI,22728002000.0,2356588494210.0,0.9644450889852586,61.0,111.0,0.2794,1.0480404712154696,0.9914569856524958
2025-10-27,生物制品,881142.TI,11043080300.0,2356588494210.0,0.468604524172642,36.0,55.0,0.6111,1.0480404712154696,0.9867377517631886
2025-10-27,电力,881145.TI,41321633000.0,2356588494210.0,1.7534513599436148,74.0,110.0,1.0396,1.0480404712154696,1.2464023751050377
2025-10-27,电子化学品,881172.TI,29507861000.0,2356588494210.0,1.252143132859177,33.0,43.0,2.4967,1.0480404712154696,1.3721424983625663
2025-10-27,电机,881277.TI,17176908000.0,2356588494210.0,0.7288887322586297,18.0,26.0,0.5506,1.0480404712154696,0.9639293791980456
2025-10-27,电池,881281.TI,95220851000.0,2356588494210.0,4.040622757598624,66.0,106.0,0.9772,1.0480404712154696,1.012939378028984
2025-10-27,电网设备,881278.TI,41453697000.0,2356588494210.0,1.7590553930755968,81.0,140.0,0.8461,1.0480404712154696,1.003480572412751
2025-10-27,白色家电,881131.TI,32315361000.0,2356588494210.0,1.371277211927197,26.0,44.0,1.151,1.0480404712154696,1.0459931770026842
2025-10-27,白酒,881273.TI,11995281300.0,2356588494210.0,0.509010433067619,10.0,19.0,-0.0241,1.0480404712154696,0.8693921862956656
2025-10-27,石油加工贸易,881180.TI,6555303200.0,2356588494210.0,0.2781691931411019,14.0,27.0,0.249,1.0480404712154696,1.1609038568497525
2025-10-27,种植业与林业,881101.TI,4012417700.0,2356588494210.0,0.1702638245861878,20.0,30.0,1.1136,1.0480404712154696,0.9021945194643164
2025-10-27,纺织制造,881135.TI,3331376700.0,2356588494210.0,0.1413643794062899,20.0,33.0,0.5262,1.0480404712154696,0.8440779953234929
2025-10-27,综合,881165.TI,9272862200.0,2356588494210.0,0.3934866958224942,10.0,18.0,1.0531,1.0480404712154696,1.0902443264555166
2025-10-27,美容护理,881182.TI,5469901800.0,2356588494210.0,0.2321110288639373,19.0,33.0,0.5765,1.0480404712154696,1.211685832448976
2025-10-27,能源金属,881267.TI,19525509000.0,2356588494210.0,0.8285497891538142,12.0,12.0,1.72,1.0480404712154696,0.8781283903698286
2025-10-27,自动化设备,881171.TI,39909806000.0,2356588494210.0,1.6935415791962003,59.0,96.0,1.0189,1.0480404712154696,1.0564088024522706
2025-10-27,计算机设备,881130.TI,42969579000.0,2356588494210.0,1.8233806668229835,57.0,83.0,0.9827,1.0480404712154696,1.0671264635229034
2025-10-27,证券,881157.TI,76194934000.0,2356588494210.0,3.2332727664251304,48.0,50.0,1.1566999999999998,1.0480404712154696,1.4035314456694308
2025-10-27,贵金属,881169.TI,11187505900.0,2356588494210.0,0.4747331121868347,10.0,14.0,0.9916,1.0480404712154696,0.6647082594165761
2025-10-27,贸易,881159.TI,3100666000.0,2356588494210.0,0.1315743502787251,12.0,14.0,0.9326,1.0480404712154696,1.3657442003009272
2025-10-27,轨交设备,881269.TI,3635652600.0,2356588494210.0,0.1542760905831708,23.0,30.0,1.111,1.0480404712154696,0.93036802987862
