code6,name,industry,market_type,research_status,dqc_score,valuation_score,dividend_score,cashflow_score,dividend_yield,pe_ttm,pb,average_payout,cash_conversion,cash_coverage,dividend_stability,dividend_cagr,risk_flag_count,factor_status,factor_coverage
600941,中国移动,通信服务,主板,红利质量优先,86.3692,88.0601,89.2441,82.0449,4.6548,15.9924,1.4827,0.0305,2.2818,74.8844,0.9714,0.0328,0,有效,1.0000
601808,中海油服,油气开采及服务,主板,稳健观察,85.9607,80.3027,90.2184,86.5528,2.0121,15.6170,1.2829,0.2176,3.5118,16.1372,0.8734,0.1598,0,有效,1.0000
600380,健康元,化学制药,主板,稳健观察,85.2921,90.0985,76.0793,90.3851,1.9048,14.2752,1.1238,0.2639,2.7232,9.9383,0.9277,0.0923,0,有效,1.0000
600742,富维股份,汽车零部件,主板,红利质量优先,85.1638,92.6130,84.6694,79.2731,5.2000,14.7822,0.6732,0.5112,3.0544,5.9749,0.7015,0.4422,0,有效,1.0000
600258,首旅酒店,旅游及酒店,主板,红利质量优先,84.9132,91.7209,82.7810,81.2102,2.6866,15.3107,1.0895,0.4985,4.1806,8.3857,0.7244,0.4302,0,有效,1.0000
601728,中国电信,通信服务,主板,红利质量优先,82.6482,79.8455,83.3012,84.3975,4.3175,19.0362,1.2004,0.6109,4.4005,7.2028,0.9365,0.0800,0,有效,1.0000
603187,海容冷链,通用设备,主板,红利质量优先,82.4650,96.1414,86.2861,66.9214,3.5054,13.0306,0.9966,0.5406,1.5427,3.0253,0.9529,0.0045,0,有效,1.0000
600873,梅花生物,化学制品,主板,红利质量优先,82.1399,91.5596,83.5717,72.6341,4.2300,9.9544,1.3815,0.3767,1.6438,3.3413,0.8274,0.0007,0,有效,1.0000
600035,楚天高速,公路铁路运输,主板,稳健观察,81.8381,95.4340,84.8814,67.1412,4.1237,10.4819,0.6634,0.3566,2.2571,6.3301,0.9280,-0.0823,1,有效,1.0000
603387,基蛋生物,医疗器械,主板,稳健观察,81.7249,89.1366,84.3830,72.7141,2.8674,15.8066,1.5924,0.4082,1.7792,3.2852,0.8793,0.0954,1,有效,1.0000
603214,爱婴室,零售,主板,稳健观察,81.2788,73.4671,83.7785,85.4748,2.2319,24.6528,1.5987,0.4713,3.8035,7.0271,0.9626,0.0461,1,有效,1.0000
000598,兴蓉环境,环境治理,主板,红利质量优先,80.8315,85.6441,80.4834,77.0544,3.2803,10.3435,1.0585,0.2796,1.8440,6.5954,0.8602,0.1760,0,有效,1.0000
600690,海尔智家,白色家电,主板,红利质量优先,80.6586,86.0052,86.3969,70.3374,4.4489,11.0420,1.6456,0.3191,1.4051,4.4027,0.8532,0.1984,0,有效,1.0000
601898,中煤能源,煤炭开采加工,主板,红利质量优先,80.0346,89.4824,78.2096,73.7616,3.0788,10.7981,1.1911,0.2071,1.7704,8.4993,0.8137,-0.0691,0,有效,1.0000
603365,水星家纺,服装家纺,主板,红利质量优先,79.7665,90.3148,87.8398,62.6517,4.7529,10.4471,1.4066,0.6358,1.3075,2.0849,0.9530,0.0462,0,有效,1.0000
600033,福建高速,公路铁路运输,主板,红利质量优先,79.6907,82.8492,75.8387,80.8353,2.9298,11.0509,0.8061,0.3515,2.6712,7.5994,0.9149,0.0042,0,有效,1.0000
000089,深圳机场,机场航运,主板,稳健观察,79.5202,87.9211,82.4567,69.3829,2.2890,14.3592,1.1329,0.5555,3.4958,5.6119,0.8031,0.2649,0,有效,1.0000
600461,洪城环境,环境治理,主板,红利质量优先,79.4435,85.6709,88.7983,64.7509,5.0378,9.9502,1.1706,0.5007,1.6009,3.1916,0.9543,0.0522,0,有效,1.0000
000651,格力电器,白色家电,主板,红利质量优先,79.4358,94.4002,89.2477,56.7975,7.4590,7.8288,1.4691,0.5206,1.5992,2.7630,0.8901,0.1302,0,有效,1.0000
002701,奥瑞金,包装印刷,主板,稳健观察,79.3316,91.1736,74.8857,73.6272,2.0168,13.3214,1.1382,0.3886,2.5666,7.4430,1.0000,-0.0000,0,有效,1.0000
601827,三峰环境,环境治理,主板,红利质量优先,79.2569,82.2949,79.3557,76.5542,3.1405,11.3024,1.1183,0.3507,1.9135,5.2962,0.9490,0.0625,0,有效,1.0000
000513,丽珠集团,化学制药,主板,红利质量优先,79.0507,79.2031,83.3476,74.6231,4.1497,14.4771,1.8136,0.4157,1.5544,3.8998,0.8876,0.0047,0,有效,1.0000
600483,福能股份,电力,主板,红利质量优先,78.9809,90.9916,81.9274,65.7394,4.4984,10.4278,1.1153,0.3085,1.7277,5.4363,0.8224,0.2167,0,有效,1.0000
002772,众兴菌业,种植业与林业,主板,红利质量优先,78.9551,91.9853,76.8382,69.9031,3.0843,9.7789,1.2542,0.7393,3.1487,4.2593,0.8098,0.1956,0,有效,1.0000
002758,浙农股份,农化制品,主板,红利质量优先,78.7982,98.7577,82.5323,57.9558,3.2771,7.8397,0.9240,0.4021,2.2902,5.5759,0.9727,0.0213,0,有效,1.0000
000709,河钢股份,钢铁,主板,稳健观察,78.7477,77.3161,65.1849,93.5374,1.7316,21.2400,0.4262,0.4127,10.3468,27.1185,0.8714,0.0000,0,有效,1.0000
600642,申能股份,电力,主板,红利质量优先,78.6202,85.3496,88.1460,63.3261,5.9126,11.6688,1.1501,0.5609,2.1236,3.7518,0.9399,0.0724,0,有效,1.0000
600096,云天化,农化制品,主板,红利质量优先,78.5010,70.4394,83.9640,79.9479,4.1904,10.4983,2.2008,0.4782,2.0135,4.2108,0.8511,0.1832,0,有效,1.0000
600480,凌云股份,汽车零部件,主板,红利质量优先,78.4646,89.8721,81.5583,65.5929,3.2547,14.0678,1.2321,0.5739,2.1486,5.7720,0.7169,0.4420,0,有效,1.0000
600346,恒力石化,石油加工贸易,主板,稳健观察,77.9950,83.4916,66.9440,84.3347,1.6423,11.5456,1.8023,0.4497,3.4087,7.1766,0.8388,-0.1798,1,有效,1.0000
600023,浙能电力,电力,主板,红利质量优先,77.6776,87.7031,88.6613,58.1007,6.6667,12.0991,0.9067,0.5142,1.7604,3.4238,0.8874,0.1489,0,有效,1.0000
601900,南方传媒,文化传媒,主板,红利质量优先,77.4408,88.2996,84.8169,60.7571,4.1760,10.1370,1.2267,0.4736,1.6316,3.3332,0.9852,0.0184,0,有效,1.0000
603225,新凤鸣,化学纤维,主板,稳健观察,77.3072,73.7403,75.7627,81.9091,1.0277,17.5037,1.4057,0.3247,4.6319,14.2636,0.9318,-0.0720,0,有效,1.0000
603013,亚普股份,汽车零部件,主板,稳健观察,77.2972,86.4449,76.7143,70.0393,1.6214,13.7599,1.6035,0.4100,1.5266,3.7235,0.9963,-0.0039,0,有效,1.0000
600028,中国石化,石油加工贸易,主板,价值陷阱复核,77.1256,86.6894,76.4858,69.5677,3.2362,18.7007,0.7969,0.5531,2.9686,5.3674,0.7881,-0.2356,2,有效,1.0000
601717,中创智领,专用设备,主板,红利质量优先,77.1117,96.4096,87.6757,50.0066,5.0916,7.6292,1.0892,0.4391,0.9337,2.2825,0.8402,0.2198,0,有效,1.0000
600933,爱柯迪,汽车零部件,主板,稳健观察,77.0811,91.1143,77.5443,64.5893,1.9900,12.4374,1.3905,0.3146,1.7287,4.9443,0.8275,0.2021,0,有效,1.0000
600549,厦门钨业,小金属,主板,稳健观察,77.0120,74.6467,73.5650,82.4865,1.4223,22.2974,4.2237,0.3895,1.7864,4.5868,0.7894,0.2785,0,有效,1.0000
600795,国电电力,电力,主板,红利质量优先,76.8628,71.5264,81.4883,76.8113,4.7817,14.4855,1.5601,0.3816,7.4941,15.5979,0.7313,0.4172,0,有效,1.0000
600352,浙江龙盛,化学制品,主板,红利质量优先,76.8105,82.1906,77.9712,71.0382,2.8143,20.9871,1.2461,0.5336,3.1913,5.9805,0.7450,0.0954,0,有效,1.0000
601390,中国中铁,建筑装饰,主板,价值陷阱复核,76.7943,97.3272,75.0940,60.8950,3.1054,5.5355,0.3380,0.1311,1.1458,8.3974,0.9009,-0.1088,2,有效,1.0000
600713,南京医药,医药商业,主板,红利质量优先,76.7912,84.8915,83.7709,62.8686,3.1136,10.9981,0.9529,0.3626,3.2993,9.1001,0.9720,0.0303,0,有效,1.0000
600027,华电国际,电力,主板,红利质量优先,76.5767,88.4286,82.2913,60.7034,4.6371,10.7498,1.1388,0.3132,3.2498,10.3808,0.7731,0.3352,0,有效,1.0000
000528,柳工,工程机械,主板,红利质量优先,76.5356,97.6608,78.2067,56.7571,2.7378,11.6416,0.8941,0.4040,0.9962,2.4656,0.8013,0.2846,0,有效,1.0000
601669,中国电建,建筑装饰,主板,价值陷阱复核,76.4603,86.9016,64.2682,79.7026,2.0292,9.5726,0.5448,0.1816,2.0422,11.2252,0.8947,-0.1207,2,有效,1.0000
600062,华润双鹤,化学制药,主板,红利质量优先,76.3812,91.8865,77.6686,61.8036,2.6189,10.3127,1.3584,0.3006,1.1130,3.7297,0.7448,0.3645,0,有效,1.0000
000885,城发环境,环境治理,主板,红利质量优先,76.3349,99.4229,74.2309,58.6491,2.8134,6.4432,0.8002,0.2003,1.3973,8.3987,0.8267,0.2376,0,有效,1.0000
601311,骆驼股份,电池,主板,红利质量优先,76.1732,95.8430,87.9756,47.5111,3.9258,15.0644,0.8885,0.5534,1.0083,1.9625,0.8742,0.1547,0,有效,1.0000
000690,宝新能源,电力,主板,红利质量优先,75.9529,94.8999,75.5871,60.0784,5.9666,10.4170,0.8812,0.5310,2.2587,3.2608,0.7327,-0.0871,0,有效,1.0000
600866,星湖科技,化学制品,主板,红利质量优先,75.8320,68.7718,91.9922,65.7233,5.4676,34.4247,0.9598,0.6694,2.5423,3.2091,1.0000,0.0000,0,有效,1.0000
001872,招商港口,港口航运,主板,红利质量优先,75.7630,93.4525,77.1211,59.2426,4.1335,12.2602,0.8951,0.4074,1.7743,4.3554,0.8719,0.1694,0,有效,1.0000
603658,安图生物,医疗器械,主板,红利质量优先,75.7387,76.0486,89.7021,61.5097,3.6985,18.4681,2.1166,0.6028,1.2073,1.8185,0.9129,0.1089,0,有效,1.0000
603201,常润股份,通用设备,主板,稳健观察,75.4600,90.0798,75.3171,63.0718,2.0557,14.4802,1.6194,0.3098,1.3338,4.3057,0.9407,-0.0518,0,有效,1.0000
300360,炬华科技,电网设备,创业板,红利质量优先,75.4464,91.0181,85.5887,51.9570,3.4503,14.6279,1.3967,0.4642,0.9241,2.1626,0.9126,0.1007,0,有效,1.0000
600420,国药现代,化学制药,主板,红利质量优先,75.3888,80.1450,78.3809,68.3198,2.9703,20.8144,0.8230,0.3713,2.0819,5.6070,0.5959,0.7321,0,有效,1.0000
002120,韵达股份,物流,主板,稳健观察,75.1960,88.3242,76.0418,63.0975,2.9674,12.1367,0.9420,0.3025,2.6578,6.8900,0.9261,0.0834,1,有效,1.0000
600020,中原高速,公路铁路运输,主板,稳健观察,75.1132,80.0860,62.3822,83.5819,2.8169,13.5079,0.7399,0.4291,3.0559,7.5602,0.8599,-0.1026,1,有效,1.0000
000407,胜利股份,燃气,主板,稳健观察,74.9486,77.3307,70.6135,77.2419,1.1952,22.9564,1.2362,0.3156,2.7104,8.5968,0.8550,0.0445,0,有效,1.0000
002773,康弘药业,生物制品,主板,稳健观察,74.9437,73.2537,81.3915,69.9445,2.3357,18.1493,1.9657,0.4640,1.1852,2.5546,0.7606,0.3586,0,有效,1.0000
600874,创业环保,环境治理,主板,稳健观察,74.9034,90.0258,83.1303,53.7144,3.5185,10.1968,0.8591,0.2591,1.7121,6.6071,0.8932,0.1221,0,有效,1.0000
603816,顾家家居,家居用品,主板,稳健观察,74.7990,80.2195,84.3271,60.6247,4.4893,12.7960,2.0861,0.6332,1.5498,2.3636,0.9979,0.0021,0,有效,1.0000
300888,稳健医疗,美容护理,创业板,稳健观察,74.7322,83.4308,73.1515,68.8570,1.9820,21.4663,1.4507,0.5443,1.8320,3.6520,0.8378,0.2247,0,有效,1.0000
600299,安迪苏,化学制品,主板,稳健观察,74.6892,81.0885,70.7379,73.1556,1.6834,20.3809,1.3636,0.4028,2.8849,7.1621,0.6003,0.7000,0,有效,1.0000
601200,上海环境,环境治理,主板,稳健观察,74.6809,79.2908,63.1239,82.2867,1.6770,16.5452,0.8048,0.2367,2.7237,10.8768,0.7971,0.2728,0,有效,1.0000
002152,广电运通,计算机设备,主板,稳健观察,74.4439,66.4815,77.7905,77.9221,2.6792,28.8652,1.9087,0.5400,1.5381,2.5501,0.6878,0.3601,0,有效,1.0000
002056,横店东磁,光伏设备,主板,稳健观察,74.0457,60.7542,80.6777,78.8064,5.0256,18.0449,3.0274,0.3964,1.9282,4.8644,0.5661,0.5797,0,有效,1.0000
600150,中国船舶,军工装备,主板,稳健观察,74.0335,83.0563,69.3426,70.9907,1.0974,21.9040,2.0161,0.3025,3.4901,13.1709,0.4796,0.7524,0,有效,1.0000
600502,安徽建工,建筑装饰,主板,稳健观察,73.9779,93.4907,89.3389,41.8918,5.7569,5.0023,0.6414,0.3038,0.9032,2.7798,0.9823,0.0190,0,有效,1.0000
603368,柳药集团,医药商业,主板,稳健观察,73.9120,95.6180,87.7668,41.4522,3.8159,9.5487,0.8024,0.3489,0.9809,2.8112,0.9092,0.0503,0,有效,1.0000
300453,三鑫医疗,医疗器械,创业板,稳健观察,73.8315,69.9229,83.5039,67.5092,3.4404,16.9068,3.1921,0.5911,1.7132,2.9411,0.7104,0.4290,0,有效,1.0000
002101,广东鸿图,汽车零部件,主板,稳健观察,73.7274,83.5768,76.4080,62.6046,2.0455,20.1604,0.7399,0.5009,2.7078,5.4065,0.8954,-0.1138,1,有效,1.0000
600300,维维股份,饮料制造,主板,稳健观察,73.6128,88.1129,76.4672,58.3297,2.9630,15.4094,1.4837,0.5027,2.6681,5.3073,0.7378,0.2649,0,有效,1.0000
601918,新集能源,煤炭开采加工,主板,稳健观察,73.5469,79.1668,74.3570,67.9199,2.5719,11.1474,1.4921,0.1732,1.4529,9.7687,0.8814,-0.1056,0,有效,1.0000
600211,西藏药业,生物制品,主板,稳健观察,73.3551,70.8686,88.9258,59.9158,4.1293,12.4900,3.1232,0.6001,1.0712,1.7852,0.8901,0.0820,0,有效,1.0000
600282,南钢股份,钢铁,主板,稳健观察,73.3382,87.0540,83.8010,51.1191,4.8631,10.8539,1.0631,0.5500,1.2811,2.3294,0.8606,0.0115,0,有效,1.0000
002249,大洋电机,电机,主板,稳健观察,73.3319,74.3819,76.8441,68.9197,2.7156,18.1917,1.6753,0.6696,2.7863,3.8728,0.7927,0.2030,0,有效,1.0000
000786,北新建材,建筑材料,主板,稳健观察,73.2046,86.8140,73.5941,61.1501,2.7433,11.7666,1.0119,0.4007,1.4079,3.5133,0.9042,-0.0909,0,有效,1.0000
603600,永艺股份,家居用品,主板,稳健观察,73.0453,87.2823,81.5819,52.3057,3.8753,14.9406,1.5448,0.5144,1.1832,2.4452,0.9362,0.0711,1,有效,1.0000
600017,日照港,港口航运,主板,稳健观察,72.9874,72.3537,67.4520,79.0658,2.4167,19.0791,0.6309,0.4039,4.2799,9.9266,0.8834,0.0561,1,有效,1.0000
601607,上海医药,医药商业,主板,稳健观察,72.7587,88.2727,75.9881,56.2316,2.6316,12.6796,0.7720,0.2290,1.2800,4.6944,0.9011,0.0716,0,有效,1.0000
601330,绿色动力,环境治理,主板,稳健观察,72.7495,61.6726,82.2748,72.7186,4.7548,16.6813,1.4279,0.5072,2.4586,5.6853,0.6985,0.4793,0,有效,1.0000
600351,亚宝药业,中药,主板,稳健观察,72.7022,78.9481,76.6519,63.3989,5.3929,14.4304,1.6533,0.7568,1.9436,2.3690,0.6937,0.4975,0,有效,1.0000
603948,建业股份,化学制品,主板,稳健观察,72.6942,79.9996,86.3699,52.7566,3.6630,20.1676,1.5512,0.7066,1.3962,2.1763,1.0000,-0.0000,1,有效,1.0000
600008,首创环保,环境治理,主板,稳健观察,72.6929,83.0358,77.3578,59.1627,4.0000,12.3502,0.9910,0.4560,2.1229,4.2703,0.7735,0.0954,0,有效,1.0000
603966,法兰泰克,专用设备,主板,稳健观察,72.6857,77.8111,80.8899,60.0882,2.3529,16.2601,1.8326,0.5070,1.9180,4.0148,0.8718,0.1633,0,有效,1.0000
002483,润邦股份,专用设备,主板,稳健观察,72.5695,83.9603,67.8999,67.4755,2.1008,18.0312,1.2502,0.5484,3.7254,10.1002,0.5365,0.2247,0,有效,1.0000
002128,电投能源,煤炭开采加工,主板,稳健观察,72.4675,69.2923,88.3423,59.3143,4.6578,12.3875,1.6791,0.3567,1.5070,4.1727,0.7227,0.3827,0,有效,1.0000
688819,天能股份,电池,科创板,稳健观察,72.3906,80.9004,70.2395,67.2477,1.6556,20.2726,1.2090,0.2742,3.9357,11.7421,0.8157,-0.0812,1,有效,1.0000
601598,中国外运,物流,主板,稳健观察,72.3787,79.8544,86.9124,51.4373,4.9505,12.3094,1.1320,0.3845,0.9094,2.5334,0.9881,0.0114,0,有效,1.0000
688558,国盛智科,通用设备,科创板,稳健观察,72.2785,68.0657,80.5645,67.6033,2.5925,24.5725,2.4238,0.6142,1.3462,2.6647,0.8342,0.2233,0,有效,1.0000
603111,康尼机电,轨交设备,主板,稳健观察,72.2490,80.6628,89.0065,48.2796,4.3796,14.6069,1.3462,0.6053,1.1228,1.8549,0.8596,0.1880,0,有效,1.0000
002533,金杯电工,电网设备,主板,稳健观察,72.0272,87.1946,87.4356,43.6182,3.6058,13.1520,1.8293,0.5566,0.6190,1.0753,0.9456,0.0607,1,有效,1.0000
002946,新乳业,饮料制造,主板,稳健观察,71.9964,63.8777,67.5184,83.4332,2.4285,15.8137,3.5759,0.4562,2.7734,6.0795,0.5841,0.7321,0,有效,1.0000
600057,厦门象屿,物流,主板,稳健观察,71.8176,70.9766,69.8602,74.4958,2.5822,13.7792,1.2008,0.4832,3.9501,8.1947,0.9563,-0.0427,0,有效,1.0000
600551,时代出版,文化传媒,主板,稳健观察,71.7575,93.1213,74.3592,50.8439,3.6946,12.7290,0.8557,0.4964,1.7753,2.6152,0.8838,-0.0835,1,有效,1.0000
300470,中密控股,通用设备,创业板,稳健观察,71.7151,82.2031,83.7775,50.6629,2.6596,17.1335,1.9361,0.5396,0.9025,1.5674,0.9929,0.0085,0,有效,1.0000
600377,宁沪高速,公路铁路运输,主板,稳健观察,71.6476,57.3572,86.8795,68.6645,4.0462,13.5933,1.5292,0.4064,1.4719,3.6164,0.9805,0.0211,0,有效,1.0000
688187,时代电气,轨交设备,科创板,稳健观察,71.6334,74.1177,82.0502,59.0872,2.1837,14.6986,1.4341,0.2347,0.9102,4.0740,0.8544,0.1983,0,有效,1.0000
601339,百隆东方,纺织制造,主板,稳健观察,71.6060,90.3687,77.0479,50.0817,6.9085,13.4773,1.2082,0.9142,1.6580,1.8137,0.8149,0.1586,1,有效,1.0000
300019,硅宝科技,化学制品,创业板,稳健观察,71.5713,61.9532,76.1849,75.2016,1.4528,25.4977,2.0507,0.4235,2.0369,4.1024,0.9975,0.0026,0,有效,1.0000
603367,辰欣药业,化学制药,主板,稳健观察,71.4384,93.0435,70.9214,53.4366,2.0092,14.1718,1.0138,0.3787,1.1071,2.8655,0.8959,-0.1066,1,有效,1.0000
601000,唐山港,港口航运,主板,稳健观察,71.3599,80.8965,85.6283,48.9173,5.2083,12.7903,1.2729,0.5989,1.1843,1.9773,1.0000,0.0000,0,有效,1.0000
002608,江苏国信,电力,主板,稳健观察,71.1636,97.7434,67.2227,52.3217,1.7591,9.8428,0.7729,0.1417,1.8537,13.0780,0.8714,0.1402,0,有效,1.0000
600406,国电南瑞,电网设备,主板,稳健观察,71.0831,59.6056,83.6079,68.3962,2.7669,21.5054,3.4688,0.6001,1.5423,2.5702,0.9427,0.0715,0,有效,1.0000
002441,众业达,电网设备,主板,价值陷阱复核,70.9354,88.9827,71.9623,54.4395,5.3191,20.4059,0.9928,0.9649,2.6211,1.8891,0.7429,0.2910,2,有效,1.0000
688550,瑞联新材,电子化学品,科创板,稳健观察,70.9082,79.9576,75.8014,58.2583,1.9863,23.5209,1.9286,0.4859,1.6639,3.4246,0.6458,0.6163,0,有效,1.0000
600563,法拉电子,元件,主板,稳健观察,70.7679,70.3945,86.0887,55.7672,2.1915,22.7951,4.5069,0.4341,1.0985,2.4999,0.9327,0.0724,0,有效,1.0000
300015,爱尔眼科,医疗服务,创业板,稳健观察,70.6445,62.5499,79.7145,68.5128,1.6393,29.8380,3.3005,0.4182,1.7482,3.5757,0.9245,0.0943,0,有效,1.0000
600587,新华医疗,医疗器械,主板,稳健观察,70.6368,91.9668,72.8780,50.1128,2.4306,17.7765,0.9537,0.3568,1.3312,3.2997,0.8261,-0.0461,0,有效,1.0000
000915,华特达因,化学制药,主板,稳健观察,70.5317,75.1079,72.3384,64.8025,7.5666,13.9866,2.2513,1.0948,2.0071,2.1705,0.8990,0.1180,1,有效,1.0000
002299,圣农发展,养殖业,主板,稳健观察,70.5281,66.9124,79.8190,64.3362,3.0230,21.8057,1.8464,0.5582,3.4494,6.1798,0.7950,0.2924,0,有效,1.0000
601233,桐昆股份,化学纤维,主板,稳健观察,70.4766,89.4081,64.0288,60.6975,0.6973,11.2627,1.3656,0.1404,3.9162,30.3735,0.6292,0.6667,0,有效,1.0000
600458,时代新材,综合,主板,稳健观察,70.4561,76.3481,72.5924,63.2694,1.7483,19.8879,1.3630,0.4003,2.5679,6.4149,0.8496,0.1994,0,有效,1.0000
301267,华厦眼科,医疗服务,创业板,稳健观察,70.3907,73.7687,72.1747,65.7114,1.4461,27.8103,2.3121,0.4273,1.9137,4.4790,0.6780,0.5363,1,有效,1.0000
600970,中材国际,建筑装饰,主板,稳健观察,70.2840,81.4923,85.9316,45.0291,4.6198,8.6337,0.9084,0.3982,0.7677,1.9278,0.9284,0.0912,1,有效,1.0000
000156,华数传媒,文化传媒,主板,价值陷阱复核,70.1475,69.7143,61.2213,79.4449,2.1136,30.6904,0.8658,0.6246,3.6328,5.8164,0.8664,-0.1472,2,有效,1.0000
002396,星网锐捷,通信设备,主板,稳健观察,70.1441,60.4483,75.3349,73.2640,0.8251,47.8537,3.7681,0.3564,3.2249,9.2906,0.9951,-0.0060,0,有效,1.0000
600196,复星医药,化学制药,主板,稳健观察,70.0717,83.0237,66.3868,62.6549,1.4723,17.2354,1.1990,0.2424,1.5467,6.3697,0.8527,0.1962,0,有效,1.0000
601225,陕西煤业,煤炭开采加工,主板,价值陷阱复核,69.9636,56.7801,84.7447,66.4826,4.4465,12.3999,2.5009,0.5519,1.8940,3.2933,0.8494,-0.1509,2,有效,1.0000
603939,益丰药房,医药商业,主板,稳健观察,69.9245,55.4563,82.0995,70.1509,3.2228,15.5968,2.3104,0.5056,2.7616,5.3564,0.7904,0.2960,0,有效,1.0000
002236,大华股份,计算机设备,主板,价值陷阱复核,69.9236,94.2312,82.1531,36.8591,2.9303,13.9355,1.3421,0.4675,0.9327,2.0290,0.9068,-0.1079,2,有效,1.0000
300121,阳谷华泰,橡胶制品,创业板,价值陷阱复核,69.9212,65.0277,65.5752,78.4618,1.1886,33.0988,1.2091,0.3332,1.9775,4.5300,0.8285,-0.1924,2,有效,1.0000
002098,浔兴股份,纺织制造,主板,稳健观察,69.8243,78.2978,66.7354,65.6503,1.0183,14.1862,1.8314,0.1773,1.7605,7.3110,0.9544,-0.0465,0,有效,1.0000
002293,罗莱生活,服装家纺,主板,稳健观察,69.8067,68.3003,74.4397,66.4650,6.0370,15.6958,2.2349,0.9946,1.9377,1.9483,0.8165,0.2446,1,有效,1.0000
600897,厦门空港,机场航运,主板,稳健观察,69.7947,83.9332,77.9084,49.5625,2.2093,13.1461,1.5574,0.3063,1.6282,5.2613,0.8469,0.2089,0,有效,1.0000
603053,成都燃气,燃气,主板,稳健观察,69.7889,74.2974,86.0851,49.6283,3.1250,17.6544,1.6518,0.5456,1.3472,2.4614,1.0000,0.0000,0,有效,1.0000
601668,中国建筑,建筑装饰,主板,价值陷阱复核,69.5180,94.6785,87.3659,30.1041,5.2982,5.7278,0.3665,0.2429,0.3426,1.4107,0.9969,-0.0030,2,有效,1.0000
002438,江苏神通,通用设备,主板,稳健观察,69.4412,75.3086,70.2998,63.5534,1.2579,23.9409,1.8136,0.3020,1.3490,4.1414,0.9075,0.1180,0,有效,1.0000
002532,天山铝业,工业金属,主板,稳健观察,69.3813,82.8085,81.7144,45.5392,3.3993,9.2158,1.9836,0.4141,1.6715,3.1900,0.5518,0.9095,0,有效,1.0000
001332,锡装股份,专用设备,主板,稳健观察,69.3134,77.1559,68.6110,63.2937,1.4237,20.0112,1.5481,0.3889,1.3590,3.4947,0.7259,0.2794,0,有效,1.0000
002612,朗姿股份,美容护理,主板,稳健观察,69.2897,73.9340,82.0782,52.5203,5.8708,8.5220,2.5268,0.6790,2.2183,3.2669,0.4645,0.6330,0,有效,1.0000
002033,丽江股份,旅游及酒店,主板,稳健观察,69.2844,66.9915,79.6500,60.8840,3.8251,20.2147,2.0357,0.9009,1.7827,2.0155,1.0000,0.0000,1,有效,1.0000
003816,中国广核,电力,主板,稳健观察,69.2661,56.8260,72.3375,76.8577,2.2872,21.9324,1.7598,0.3448,3.0882,8.9574,0.9561,-0.0435,0,有效,1.0000
601038,一拖股份,专用设备,主板,稳健观察,69.2308,67.4386,74.2657,65.7322,1.8765,20.1253,2.0203,0.2377,1.1278,4.7066,0.9251,-0.0876,0,有效,1.0000
601801,皖新传媒,文化传媒,主板,稳健观察,69.0009,81.1259,74.9918,52.6171,4.5593,17.1429,0.8838,0.6381,1.5759,2.1494,0.8198,-0.0082,0,有效,1.0000
002083,孚日股份,纺织制造,主板,稳健观察,68.9386,67.3039,73.9476,65.3307,2.5210,15.7419,1.9067,0.6352,1.9449,3.0618,0.5657,0.8667,0,有效,1.0000
601866,中远海发,港口航运,主板,稳健观察,68.8835,60.3819,64.3819,80.6722,1.4683,20.5064,1.0711,0.2238,3.7714,16.8240,0.9301,0.0679,0,有效,1.0000
600757,长江传媒,文化传媒,主板,稳健观察,68.8493,91.4359,88.5863,29.7524,4.6171,11.1653,0.9077,0.4907,0.6113,1.2457,0.9884,0.0124,1,有效,1.0000
300014,亿纬锂能,电池,创业板,稳健观察,68.8454,73.6829,63.2163,70.3280,0.7281,18.5893,2.1732,0.2501,1.8122,7.4350,0.9943,-0.0062,0,有效,1.0000
000683,博源化工,化学原料,主板,稳健观察,68.8148,68.5568,82.5203,55.3306,4.0323,22.0493,1.8470,0.7938,2.4882,2.8059,0.9983,-0.0019,1,有效,1.0000
000157,中联重科,工程机械,主板,稳健观察,68.7183,84.2029,87.0908,37.0734,4.6350,13.6245,0.9924,0.6047,0.7737,1.1946,0.8729,0.1180,1,有效,1.0000
002241,歌尔股份,消费电子,主板,稳健观察,68.7007,78.2508,66.3031,62.9124,1.2182,20.0945,2.1092,0.3104,2.3266,6.0320,0.5602,0.9018,0,有效,1.0000
601677,明泰铝业,工业金属,主板,稳健观察,68.6725,98.1246,73.0163,39.0839,2.1298,8.7157,1.0400,0.1202,0.4941,3.6723,0.6111,0.5564,1,有效,1.0000
688633,星球石墨,专用设备,科创板,稳健观察,68.6698,82.6300,78.1125,47.2612,2.5338,15.2835,1.6011,0.3388,1.1122,2.7401,0.6191,0.4763,0,有效,1.0000
000700,模塑科技,汽车零部件,主板,稳健观察,68.4860,60.6831,79.4291,64.2312,2.2726,21.3019,2.5930,0.4778,1.9256,4.0299,0.8221,0.2272,0,有效,1.0000
002233,塔牌集团,建筑材料,主板,稳健观察,68.3814,84.0125,74.9681,48.3966,5.3274,19.9672,0.7125,0.8867,1.5797,1.6083,0.9581,-0.0200,1,有效,1.0000
603680,今创集团,轨交设备,主板,稳健观察,68.2696,90.7446,74.1495,43.1255,1.9468,12.0312,1.2987,0.3892,1.2100,2.9949,0.5856,0.5811,0,有效,1.0000
